time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w
1718607048838851043,7311,1718607048838851641,0.7841954518937669,-36.350550344523626,3.29963392010967,-0.02180264176133863,-0.03358821331676312,0.4273208969500503,0.9032127810035787
1718607048864936018,7312,1718607048864936241,0.8142354888735531,-36.34357314297511,3.303355254068943,-0.021333799397071734,-0.03447787637135587,0.42730114377148737,0.9031997993665553
1718607048948897482,7313,1718607048948897882,0.8403354802128354,-36.337483049113715,3.306683166694431,-0.019977140963987387,-0.03613393343668796,0.4270312741702982,0.903293719436701
1718607049082014228,7314,1718607049082015093,0.8498627209429043,-36.28896317164682,3.3043183217162464,-0.013856244218469123,-0.0348382516312214,0.42656826803597386,0.9036779367807025
1718607049128329334,7315,1718607049128330141,0.8729384436332993,-36.2468028693846,3.3023213611414626,-0.012175006098513446,-0.03182067540845298,0.4263824577669439,0.9039011082810283
1718607049157397338,7316,1718607049157397669,0.8791905834889643,-36.20009073988752,3.293887593563649,-0.007989604632344872,-0.025818440012743027,0.4264163499436648,0.9041231502808947
1718607049202782856,7317,1718607049202783388,0.8846666314641775,-36.15946172540142,3.286573193049309,-0.006028849053061244,-0.02281049223769429,0.42639710701243905,0.9042283127365522
1718607049220729749,7318,1718607049220729993,0.9169002942955254,-36.140816923349256,3.280248118601293,-0.005308007337239567,-0.021618269308398885,0.4264591619378136,0.904232856453201
1718607049240628962,7319,1718607049240629192,0.9449245443247368,-36.12455296401361,3.2746824962801684,-0.004625188526375435,-0.020432495886542675,0.4265213194478397,0.9042348615262606
1718607049263837128,7320,1718607049263837528,0.9852259896658159,-36.110190919758935,3.269764876968264,-0.0018004791573175767,-0.017364606480884625,0.426598584087193,0.9042725677423651
1718607049303731582,7321,1718607049303731876,1.02024801489515,-36.09762434822319,3.2654561413046412,-0.0005656248751616612,-0.01759596793427943,0.4265878061640875,0.9042747954095963
1718607049327451888,7322,1718607049327452323,1.0488504688111107,-36.066418935629024,3.260665686710663,-0.0002869361896014333,-0.01927066105145801,0.42690894402902174,0.9040892172779678
1718607049367782830,7323,1718607049367782996,0.9525699853489377,-35.96672415833461,3.2378867023790256,-0.00037391639172066607,-0.020978630457352293,0.42687655452103934,0.9040664601957712
1718607049413064357,7324,1718607049413064583,0.8690229149237348,-35.88017643603782,3.218133037359109,-0.00041197007070910616,-0.021597701819690885,0.42687019238381574,0.9040548702434895
1718607049502528671,7325,1718607049502529104,0.796552963153197,-35.80504386898831,3.2010125505550864,-0.0013677803131208228,-0.024086153820491722,0.42702616154846845,0.9039173876656716
1718607049572447873,7326,1718607049572448196,0.772732722675134,-35.724149924288625,3.202263491485058,-0.0021264819497251787,-0.025472959775307866,0.4269537063027366,0.903912130170383
1718607049626666368,7327,1718607049626666857,0.7937877586906376,-35.64980465621406,3.180752018814016,-0.0014229239513562422,-0.01906368271441288,0.4266226773058113,0.9042276497084206
1718607049653875336,7328,1718607049653875693,0.7747401696938657,-35.58943288457378,3.186072742293227,-0.0005095709810781751,-0.01729864400327701,0.4265273709497767,0.9043090727642484
1718607049702066084,7329,1718607049702066448,0.7583142304635869,-35.537010477682756,3.1907380922280946,0.00020872800368504035,-0.014839698657350764,0.4264766334077596,0.9043768135758251
1718607049729934596,7330,1718607049729935227,0.7441013035195921,-35.46462432513611,3.1755198128945596,0.0007263747368155046,-0.013071064676171822,0.4264512003684996,0.9044158298881321
1718607049738864266,7331,1718607049738864504,0.7318591126643071,-35.40177523417823,3.1621844672930743,0.0012064665530984043,-0.012785872171298968,0.4264467565488261,0.9044214889863363
